date,equity
2020-09-17,90980.21428571429
2020-09-18,90980.21428571429
2020-09-21,90980.21428571429
2020-09-22,90980.21428571429
2020-09-23,90980.21428571429
2020-09-24,90980.21428571429
2020-09-25,90980.21428571429
2020-09-28,90980.21428571429
2020-09-29,90980.21428571429
2020-09-30,90980.21428571429
2020-10-01,90980.21428571429
2020-10-02,90980.21428571429
2020-10-05,90980.21428571429
2020-10-06,90980.21428571429
2020-10-07,90980.21428571429
2020-10-08,91102.21428571429
2020-10-09,91102.21428571429
2020-10-12,91102.21428571429
2020-10-13,91102.21428571429
2020-10-14,91102.21428571429
2020-10-15,91102.21428571429
2020-10-16,92674.21428571429
2020-10-19,92674.21428571429
2020-10-20,92674.21428571429
2020-10-21,92674.21428571429
2020-10-22,92674.21428571429
2020-10-23,92674.21428571429
2020-10-26,92033.71428571429
2020-10-27,92033.71428571429
2020-10-28,92033.71428571429
2020-10-29,92033.71428571429
2020-10-30,92033.71428571429
2020-11-02,92033.71428571429
2020-11-03,92033.71428571429
2020-11-04,92033.71428571429
2020-11-05,92033.71428571429
2020-11-06,92033.71428571429
2020-11-09,92033.71428571429
2020-11-10,92033.71428571429
2020-11-11,92033.71428571429
2020-11-12,92033.71428571429
2020-11-13,90918.21428571429
2020-11-16,90918.21428571429
2020-11-17,90918.21428571429
2020-11-18,90918.21428571429
2020-11-19,90918.21428571429
2020-11-20,90918.21428571429
2020-11-23,90918.21428571429
2020-11-24,90918.21428571429
2020-11-25,90918.21428571429
2020-11-27,90918.21428571429
2020-11-30,90918.21428571429
2020-12-01,90918.21428571429
2020-12-02,90918.21428571429
2020-12-03,90918.21428571429
2020-12-04,90918.21428571429
2020-12-07,90918.21428571429
2020-12-08,90918.21428571429
2020-12-09,90918.21428571429
2020-12-10,90918.21428571429
2020-12-11,90918.21428571429
2020-12-14,90918.21428571429
2020-12-15,91227.71428571429
2020-12-16,91227.71428571429
2020-12-17,91737.21428571429
2020-12-18,91737.21428571429
2020-12-21,91737.21428571429
2020-12-22,91737.21428571429
2020-12-23,91737.21428571429
2020-12-24,91737.21428571429
2020-12-28,91737.21428571429
2020-12-29,91737.21428571429
2020-12-30,91737.21428571429
2020-12-31,91737.21428571429
2021-01-04,91737.21428571429
2021-01-05,91737.21428571429
2021-01-06,91737.21428571429
2021-01-07,91737.21428571429
2021-01-08,91737.21428571429
2021-01-11,91737.21428571429
2021-01-12,91737.21428571429
2021-01-13,91737.21428571429
2021-01-14,91737.21428571429
2021-01-15,91737.21428571429
2021-01-19,91737.21428571429
2021-01-20,91737.21428571429
2021-01-21,91737.21428571429
2021-01-22,91737.21428571429
2021-01-25,91737.21428571429
2021-01-26,91737.21428571429
2021-01-27,91737.21428571429
2021-01-28,91737.21428571429
2021-01-29,91737.21428571429
2021-02-01,91737.21428571429
2021-02-02,91737.21428571429
2021-02-03,91737.21428571429
2021-02-04,91737.21428571429
2021-02-05,93384.21428571429
2021-02-08,93384.21428571429
2021-02-09,93384.21428571429
2021-02-10,93384.21428571429
2021-02-11,93384.21428571429
2021-02-12,92743.71428571429
2021-02-16,92743.71428571429
2021-02-17,92743.71428571429
2021-02-18,92743.71428571429
2021-02-19,92743.71428571429
2021-02-22,92743.71428571429
2021-02-23,92743.71428571429
2021-02-24,92743.71428571429
2021-02-25,92743.71428571429
2021-02-26,92743.71428571429
2021-03-01,91640.71428571429
2021-03-02,91640.71428571429
2021-03-03,91640.71428571429
